Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close
-0.2600245,-1.8507055,0.08486531,-0.21277627,1.3892441,-0.44815215,0.12854457,-2.3139994,-1.112473,-0.29180098,1.774363,-1.9097624,1.5296305,-0.89265794,1.319149,-1.1878037,-2.25306,-0.22886923,1.6929471,0.82160467,0.3637547,-0.34685326,0.6331181,-0.8377099,1.4954534,-0.5343196,0.3887833,0.9970988,1.058375,-0.00489863,-2.6027212,0.731479,1.279693,0.8938333,-0.45667833,-1.880752,0.5798928,-1.0415813,0.33435482,0.25367334,-0.94537663,-1.9738972,-0.36942655,-1.0642964,-0.24891524,-0.9807033,1.7884798,1.4741039,1.5784335,-0.6946888,-0.16017109,0.98528457,0.19860023,1.1630943,0.7063021,0.8454369,1.8776467,-0.9588102,0.3492543,-1.5805846,-1.4254556,-0.6852192,-0.74295855,1.6446656,0.1998752,2.5271647,0.42619148,-0.49565616,1.8562392,1.211127,0.8734365,0.84552157,-0.63488597,-1.8972899,-0.66978693,-1.625583,2.58423,-0.09727894,-0.6415574,-0.78995,2.1300254,0.49978164,0.84407735,-1.2767752,1.0189703,1.3362359,-3.1668339,0.9035854,-0.2709077,0.05170405,-0.3435933,-1.1065336,-0.9351985,1.0661585,1.9726686,0.04958562,-0.3057479,1.7004751,-0.30520597,-0.5028009,-1.4527382,1.1497818,-0.58662885,-0.9069107,2.2599568,-1.9237773,-0.278843,0.91665614,-0.67117363,3.0836601,-0.88538253,-0.60040075,-0.7020132,-0.7906014,1.0718632,-0.5002441,1.9107406,1.6957986,-2.033611,1.1653538,0.6416609,1.5367162,0.39477384,1.0856655,1.3628751,0.9827598,-0.87271655,2.1874814,1.4052445,0.42430952,-1.027195,-0.23568952,-0.37244412,-1.5868,-0.14461896,0.23158987,0.6288512,0.9407896,-1.7555214,-1.4801912,-0.00833586,-0.28699288,-0.09542894,1.2954705,-0.9466497,0.09500675,1.4688389,-0.9966948,-1.4342722,-1.0118203,154.279999,162.080002,83,106.43,113.769997,46.169998,144.720001,44.48,176.740005,965.27002,65.050003,249.050003,225.300003,315.829987,90.489998,33.02,139.350006,67.550003,110.019997,393.320007,50.299999,133.289993,31.620001,142.5,40.669998,48.990002,70.540001,21.620001,20.41,57.150002,82.489998,118.209999,36.09,61.75,147.610001,42.040001,170.720001,121.860001,26.09,26.58,64.510002,928.450012,32.75,95.519997,86.175003,38.919998,207.220001,135.339996,35.02,141.539993,340.480011,98.610001,41.400002,93.660004,32.84,5.59,33.810001,22.469999,256.630005,102.279999,16.209999,40.73,56.349998,73.610001,200.380005,46.439999,63.639999,56.689999,174.520004,269.079987,165.910004,56.709999,1842.890015,50.029999,494.359985,58.990002,152.470001,106.93,55.130001,59.380001,80.620003,5932.72998
-0.39313522,-2.7628036,0.12184504,-0.31784052,2.0706925,-0.664402,0.1938496,-3.4537106,-1.6536871,-0.44062614,2.6396968,-2.847579,2.2824674,-1.335358,1.9607338,-1.7766868,-3.3548813,-0.34411058,2.5201783,1.2276018,0.54655194,-0.5126937,0.940718,-1.2481737,2.222791,-0.7957278,0.57484835,1.4823569,1.5724134,-0.013177663,-3.8751795,1.0877713,1.9123279,1.3317856,-0.6794671,-2.7994556,0.86087847,-1.5502708,0.50180453,0.37821615,-1.4062822,-2.940184,-0.551404,-1.5839874,-0.36941367,-1.4647905,2.6621482,2.19548,2.3504,-1.0330904,-0.24525492,1.4617255,0.29892188,1.7335854,1.0562786,1.256161,2.7926993,-1.4269211,0.5244468,-2.3535395,-2.1211658,-1.0249832,-1.1076846,2.4449952,0.30004814,3.7642617,0.6376796,-0.7420236,2.7663114,1.7993156,1.3024933,1.2604898,-0.9406917,-2.8217583,-0.9956275,-2.419325,3.8506818,-0.14308858,-0.9576778,-1.1756126,3.175287,0.7501218,1.2651184,-1.8984756,1.5127401,1.9887552,-4.7213063,1.3461767,-0.40968734,0.07499955,-0.5196803,-1.6464007,-1.3965837,1.5911062,2.9418268,0.07274042,-0.45570245,2.531617,-0.45664293,-0.7457188,-2.1636543,1.7100514,-0.8694329,-1.3534286,3.3674703,-2.8696184,-0.4146254,1.3650199,-1.0043641,4.595599,-1.325151,-0.8928689,-1.0405846,-1.1805,1.5983878,-0.7440217,2.8474605,2.5231187,-3.0249114,1.7312765,0.9574431,2.2897937,0.59477794,1.6228932,2.0295863,1.4617434,-1.2952837,3.2544353,2.0901983,0.6292524,-1.52995,-0.34485596,-0.55291396,-2.3612404,-0.21422291,0.33881772,0.93041736,1.395557,-2.604728,-2.203553,-0.014539301,-0.42401767,-0.1458333,1.9211156,-1.4054886,0.14543372,2.188797,-1.4887885,-2.1373603,-1.5035663,153.759995,161.910004,82.510002,108.050003,113.790001,46.889999,145.119995,44.73,178.380005,967.799988,64,249.380005,226.970001,317.359985,89.839996,33.07,140.160004,67.629997,111.019997,402.5,50.299999,133.399994,31.870001,143.380005,41.169998,50.209999,70.93,21.860001,20.629999,57.599998,82.730003,117,36.759998,62.689999,144.389999,42.369999,172.089996,122.410004,25.969999,26.43,64.110001,927.809998,32.790001,93.660004,86.220001,39.060001,207.419998,135.860001,35.759998,141.139999,340.790009,99.089996,41.639999,94.5,33.299999,5.6,34.360001,22.959999,257.880005,101.800003,15.69,40.59,56.330002,73.400002,202.279999,46.560001,63.790001,57.119999,179.25,271.070007,165.809998,57.200001,1842.449951,50.450001,500.220001,59.150002,155.399994,106.169998,54.310001,60.02,81.059998,5951.129883
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.470001,161.259995,81.099998,108.919998,114.050003,46.799999,143.5,45.220001,180.710007,979.469971,65.830002,246.550003,233.179993,323.899994,90.43,33.25,141.759995,69,111.419998,395.640015,51.23,133.139999,31.76,145.75,38.599998,51.470001,71.419998,21.34,20.1,55.48,83.230003,118.93,38.009998,62.34,143.970001,41.93,173.210007,122.830002,25.379999,25.790001,64.32,935.950012,32.34,92.669998,87.415001,38.900002,210.199997,134.339996,35.540001,141,345.48999,100.739998,41.830002,95.32,32.130001,5.55,33.060001,22.450001,258.679993,101.760002,15.56,40.959999,56.360001,74.339996,200.380005,46.360001,63.34,55.860001,179,275.100006,166.580002,57.009998,1845.369995,50.380001,471.920013,58.549999,157.800003,106.43,53.470001,60.939999,82,5964.310059
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.339996,158.630005,80.440002,108.410004,114.440002,46,141.190002,44.349998,180.639999,965.900024,64.93,244.110001,229.229996,326.329987,90.099998,33.16,140.5,69.349998,112.629997,392.899994,51.540001,133.720001,31.48,144.429993,38.209999,51.139999,71.099998,21.25,20.059999,54.599998,82.830002,118.279999,37.790001,62.900002,141.410004,42.689999,170.949997,122.660004,25.379999,25.790001,63.669998,926.5,31.99,94.089996,87.669998,38.799999,209.679993,129.460007,35.189999,141.559998,347.529999,101.839996,41.150002,94.349998,31.559999,5.48,32.619999,22.68,259.980011,103.43,15.28,40.630001,56.32,73.980003,199.100006,45.869999,62.740002,55.119999,176.419998,273.040009,163.690002,56.900002,1838.569946,49.639999,471.48999,58.52,160.080002,104.639999,53.490002,60.310001,82.480003,5913.370117
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.869995,161.5,82.220001,107.5,116.480003,46.470001,142.929993,45.580002,186.490005,977.960022,66.160004,247.740005,233.5,326.540009,90.360001,33.41,140.919998,70.489998,112.699997,381.01001,52.459999,135,32.189999,145.899994,37.830002,52.07,72.18,20.799999,19.620001,54.560001,83.400002,121.190002,38.09,63.669998,144.119995,42.959999,173.509995,124.32,25.67,26.059999,64.720001,929.080017,30.950001,95.800003,88.785004,39.200001,212.240005,124.949997,35.77,142.639999,348.493347,101.5,42.040001,97.169998,31.040001,5.53,32.07,22.700001,285.26001,104.629997,15.58,41.189999,56.66,74.760002,196.410004,46.52,63.029999,56.650002,181.740005,271.809998,169,57.330002,1868.859985,50.57,445.109985,59.27,161.669998,107.190002,54.02,60.93,82.029999,5980.529785
-0.33907,-2.3686004,0.104172714,-0.2729804,1.7758836,-0.57088786,0.16659482,-2.9623945,-1.4201776,-0.37459973,2.2696774,-2.4463766,1.9596205,-1.1453114,1.684584,-1.521988,-2.8788571,-0.29636496,2.1607149,1.0526304,0.4661903,-0.43866387,0.8032403,-1.0687678,1.9046377,-0.6805394,0.49722832,1.2705625,1.3472159,-0.007990243,-3.318446,0.9364776,1.6342655,1.1393952,-0.58360445,-2.4020627,0.7359679,-1.3318644,0.42819637,0.32311904,-1.1982852,-2.5176733,-0.47050166,-1.3569521,-0.3186702,-1.2544869,2.2854364,1.880297,2.0144284,-0.8838175,-0.2114471,1.2501042,0.25584266,1.4830511,0.9000262,1.0767696,2.392079,-1.2251351,0.44820836,-2.0137389,-1.8191192,-0.87789506,-0.94917154,2.096,0.25673744,3.2238748,0.54590166,-0.63336265,2.367634,1.5437886,1.1149858,1.0823025,-0.8058133,-2.4174778,-0.85404825,-2.0706632,3.297018,-0.12458404,-0.82107824,-1.0063632,2.7186062,0.6424763,1.0817108,-1.6271334,1.2952495,1.7039664,-4.040961,1.1537119,-0.3517004,0.06685009,-0.44493842,-1.4134642,-1.1942867,1.3621132,2.5170953,0.063022144,-0.3911366,2.1713858,-0.38611224,-0.63942164,-1.8560221,1.4657093,-0.74634224,-1.1548488,2.8815103,-2.460646,-0.35354975,1.1676975,-0.8630067,3.9430635,-1.1357199,-0.7611373,-0.8903062,-1.0122184,1.3709031,-0.639351,2.43601,2.164173,-2.5921552,1.4895598,0.82052714,1.9580307,0.5089632,1.3881434,1.7389684,1.250792,-1.1136618,2.790832,1.7973578,0.54327726,-1.3163725,-0.30008236,-0.47753626,-2.0224462,-0.18415189,0.29552743,0.7988909,1.1947087,-2.2376733,-1.8902673,-0.008428517,-0.36337796,-0.12397266,1.6454513,-1.2094567,0.12229378,1.8744982,-1.2778733,-1.8342705,-1.2919744,156.309998,160.860001,82.150002,107.919998,116.160004,46.799999,144.070007,45.650002,191,982.580017,66.089996,247.139999,237.600006,329.690002,91.910004,33.549999,142.070007,70.980003,112.349998,381.570007,52.380001,134.679993,32.41,145.919998,37.900002,51.919998,72.839996,21,19.77,54.59,83.980003,120.410004,38.18,62.639999,145.360001,43.549999,172.960007,124.580002,25.459999,25.9,65,932.070007,31.889999,94.919998,87.959999,38.189999,213.929993,123.150002,36.09,142.380005,348.333344,101.589996,43.290001,97.949997,31.889999,5.59,32.700001,23.190001,290.790009,105.080002,15.7,40.98,56.080002,74.68,199.270004,46.639999,62.98,57.200001,185.149994,271.350006,169.610001,58.16,1868.640015,50.900002,444.480011,60.669998,162.490005,106.870003,53.540001,61.700001,82.900002,5995.640137
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.240005,159.649994,82.059998,107.199997,116.18,46.68,146.460007,46.119999,189.699997,999.599976,65.400002,246.240005,236.410004,324.049988,92.75,33.459999,141.259995,70.510002,113.339996,385.130005,52.990002,135.25,32.18,145.470001,37.959999,52.07,72.269997,21.200001,19.959999,53.939999,84.410004,119.599998,38.27,63.240002,145.660004,43.549999,173.050003,123.989998,26.15,26.59,66.970001,935.090027,32.779999,95.959999,84.440002,37.560001,213.429993,123.589996,36.330002,142.059998,347.626678,100.589996,45.27,96.739998,31.639999,5.42,32.450001,23.209999,292.209991,106.769997,16.1,41.119999,56.380001,75.209999,208.009995,46.84,62.799999,57.790001,183.639999,270.269989,170.369995,58.040001,1871.170044,51.009998,437.73999,61.41,159.699997,106.800003,54.290001,62.400002,81.449997,6004.379883
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.949997,158.279999,82.339996,106.790001,115.470001,46.599998,144.610001,47.049999,189.440002,992.210022,65.169998,246.949997,237.330002,323.660004,91.230003,33.169998,140.610001,71.940002,112.760002,376,52.970001,134.610001,32.189999,144.100006,37.599998,52.080002,71.739998,21.48,20.200001,53.07,83.459999,119.190002,38.310001,62.34,143.380005,43.560001,170.960007,123.550003,26,26.5,67.839996,925.109985,32.650002,95.07,80.574997,37.740002,211.039993,119.760002,36.48,142.080002,346.833344,99.830002,45.25,97.459999,31.58,5.44,32.419998,23.110001,287.920013,106.389999,15.84,40.68,56.580002,74.769997,207.130005,46.799999,61.169998,57.720001,182.630005,268.5,169.399994,57.509998,1845.290039,51.48,441.26001,60.599998,157.830002,107.080002,54.529999,62.5,80.690002,5968.819824
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.490005,159.880005,83.839996,106.779999,114.129997,47.34,146.690002,47.139999,187.470001,986.789978,65,250.550003,235.210007,321.26001,91.910004,33.099998,142.039993,71.480003,113,369.470001,52.400002,134.149994,32.439999,143.220001,36.93,52.48,71.82,21.940001,20.639999,52.950001,83.480003,119.419998,38.400002,62.650002,142.130005,43.93,171.639999,124.050003,26.65,27.049999,68.330002,920.289978,33.549999,94.839996,82.879997,37.720001,210.720001,119.150002,37,142.130005,346.01001,101.57,44.91,98.639999,32.130001,5.51,32.919998,23.120001,282.709991,105.389999,15.86,40.860001,56.18,75.309998,209.860001,47,61.169998,56.740002,182.350006,271.070007,180.110001,57.849998,1843.199951,52.189999,433.450012,60.709999,158.460007,109.550003,54.669998,63.16,81.029999,5988
-0.22263873,-1.550323,0.068933204,-0.18211025,1.1637394,-0.37438974,0.1068656,-1.9334675,-0.92412585,-0.24638747,1.4824725,-1.5942869,1.2813121,-0.75069577,1.0959557,-0.99574465,-1.8828958,-0.19394127,1.4130722,0.68592644,0.30750883,-0.28747872,0.5230207,-0.70210403,1.2484623,-0.44482905,0.3223476,0.8294566,0.88173324,-0.003573668,-2.1741223,0.608123,1.071517,0.74731,-0.38105717,-1.5712874,0.48461843,-0.8711842,0.27809557,0.21159585,-0.78618705,-1.6459556,-0.30610105,-0.8869746,-0.2069676,-0.81630075,1.4942845,1.2267532,1.3147701,-0.5756311,-0.13376403,0.8202335,0.16920725,0.9675003,0.59341097,0.7022175,1.5648971,-0.7972847,0.29010597,-1.3161588,-1.1895391,-0.57266134,-0.622727,1.3725376,0.16722217,2.1137493,0.35776028,-0.41143563,1.5552326,1.0113599,0.73023736,0.70914215,-0.52587265,-1.5827354,-0.55830497,-1.3530391,2.1599636,-0.07777289,-0.5392842,-0.65868676,1.7813519,0.42181602,0.7046851,-1.0624526,0.8489265,1.1158493,-2.6482258,0.75068116,-0.2291193,0.047633305,-0.2923607,-0.92179465,-0.7813472,0.89141023,1.6490523,0.043147918,-0.25727898,1.4205916,-0.25121927,-0.4173132,-1.2147818,0.9570863,-0.4887908,-0.7594084,1.8855125,-1.6092346,-0.23524648,0.76157147,-0.563176,2.5720997,-0.74097615,-0.4988444,-0.5811032,-0.66340286,0.8938785,-0.41583288,1.5939662,1.4142041,-1.6944089,0.97347254,0.5330963,1.2797449,0.33119425,0.9093806,1.1337544,0.81805825,-0.72478616,1.8235977,1.1743586,0.3506596,-0.8548586,-0.19787306,-0.31101498,-1.3187851,-0.116906956,0.18858464,0.5249274,0.7817485,-1.4577069,-1.231649,-0.005905085,-0.23792131,-0.07957049,1.0758517,-0.7876705,0.0800457,1.2227082,-0.8339572,-1.1949856,-0.8439744,155.770004,158.669998,85.169998,106.550003,113.839996,47.57,143.639999,48.049999,186.470001,974.190002,64.199997,249.820007,239.070007,318.179993,91.980003,32.990002,142.839996,69.300003,112.910004,368.170013,53.189999,134.300003,32.52,143.839996,37.110001,51.849998,72.040001,21.32,20.139999,52.849998,83.190002,119.959999,38.389999,62.009998,142.160004,44.099998,170.009995,125.529999,26.030001,26.5,69.699997,915,33.52,93.239998,80.900002,37.360001,209.399994,118.400002,37,143.800003,348.763336,102.760002,44.740002,100.910004,32.290001,5.48,33.119999,22.73,289.709991,105.540001,14.87,40.709999,56.669998,75.160004,210.080002,47.299999,61.799999,56.349998,184.619995,293.299988,187.550003,58.080002,1854.180054,52.25,434.640015,60.810001,155.660004,107.489998,54.689999,61.349998,81.769997,5981.120117
-0.3313959,-2.3512597,0.10585198,-0.27290323,1.7666539,-0.567826,0.16311246,-2.9390728,-1.4115626,-0.3777589,2.2490056,-2.4306054,1.9462938,-1.1385751,1.6685231,-1.5090364,-2.8580394,-0.2935864,2.1467276,1.043621,0.46224827,-0.43633345,0.8018428,-1.0609207,1.895859,-0.6727902,0.49022213,1.2619663,1.3401062,-0.008602767,-3.3014677,0.9295673,1.6238601,1.1386876,-0.5826285,-2.3889258,0.73220044,-1.3204044,0.42870948,0.32179886,-1.194067,-2.49899,-0.4664907,-1.3467561,-0.31657374,-1.2424244,2.2688465,1.8691972,1.999896,-0.87869763,-0.20760494,1.2427634,0.25661087,1.4750597,0.8995244,1.0679626,2.3728495,-1.2144685,0.4431479,-2.004142,-1.8041831,-0.8701115,-0.944723,2.0808034,0.25714204,3.206654,0.5406082,-0.6258055,2.3552625,1.5292382,1.108754,1.073555,-0.79995865,-2.3996086,-0.8467656,-2.0566714,3.2763515,-0.12443381,-0.8127427,-0.9974908,2.703415,0.6389045,1.0737501,-1.6172554,1.2846313,1.688581,-4.016711,1.1458381,-0.34812766,0.06497871,-0.4396469,-1.4028494,-1.1862612,1.3498453,2.4981663,0.062930405,-0.38872105,2.1528237,-0.38744518,-0.63310486,-1.8399423,1.4534261,-0.7407171,-1.1509746,2.8590517,-2.4411175,-0.34981418,1.1599575,-0.8520644,3.9131374,-1.1270016,-0.7557876,-0.88524616,-1.0062767,1.3597577,-0.63565224,2.4161782,2.1435552,-2.5729434,1.476525,0.8152638,1.9471108,0.5022234,1.3747147,1.7220149,1.2404102,-1.1056952,2.7683973,1.7813315,0.53264374,-1.3011944,-0.2944355,-0.47302648,-2.0047708,-0.1778228,0.29004508,0.79445124,1.1845305,-2.2198591,-1.8734918,-0.013114031,-0.36021113,-0.12378368,1.6374733,-1.1947532,0.121171825,1.8603806,-1.2671528,-1.815433,-1.2772514,156.600006,158.729996,85.239998,107.480003,113.080002,47.689999,142.830002,48.259998,186.320007,969.859985,64.309998,249.759995,237.850006,317.929993,92.099998,32.900002,143.470001,69.660004,112.980003,364.019989,53.02,134.75,32.490002,147.009995,37.299999,51.779999,72.5,21.290001,20.059999,53.380001,83.43,120.209999,38.59,61,141.470001,44.200001,172.520004,125.169998,26.27,26.700001,69.82,921.809998,32.18,94.989998,79.139999,37.130001,204.949997,117.089996,37.23,145.339996,348.48999,102.669998,44.330002,102.010002,32.360001,5.47,33.32,22.65,289.970001,107.349998,15.05,40.580002,56.259998,75.440002,202.910004,47.16,65.419998,55.459999,185.679993,287.279999,187.350006,58.07,1859.780029,52.299999,431.380005,61.150002,155.509995,107.93,54.619999,61.25,81.709999,5991.080078
-0.44513085,-3.1169605,0.1393649,-0.35877994,2.3391829,-0.75392437,0.21804447,-3.890276,-1.8629757,-0.4940761,2.981368,-3.213573,2.5739048,-1.5021133,2.209987,-2.001355,-3.7801218,-0.38934222,2.8432114,1.3862901,0.61830544,-0.577105,1.0595473,-1.4056917,2.506017,-0.8983562,0.6479749,1.6718105,1.7732505,-0.013071984,-4.3745036,1.2309594,2.1574156,1.5026883,-0.76671654,-3.1598213,0.9734797,-1.7505804,0.5672845,0.42257762,-1.5814492,-3.3106472,-0.62588966,-1.7906098,-0.41810438,-1.652399,3.0046244,2.474465,2.6512418,-1.1601901,-0.27335086,1.6487827,0.3383699,1.9553281,1.1861966,1.417656,3.1496522,-1.6093315,0.5889998,-2.6528118,-2.3897085,-1.1552172,-1.2510452,2.757619,0.3398525,4.24586,0.7187446,-0.8322631,3.1153312,2.029318,1.4729248,1.424053,-1.0623723,-3.1797404,-1.1212934,-2.7264802,4.339116,-0.16261707,-1.08146,-1.3205936,3.578981,0.846999,1.4234152,-2.1425734,1.701225,2.2377968,-5.314101,1.512833,-0.46103975,0.08692199,-0.58227104,-1.8539392,-1.5700715,1.788316,3.3127146,0.082616195,-0.50834805,2.8526368,-0.5144015,-0.8367469,-2.438776,1.9291269,-0.9835523,-1.5207957,3.7921891,-3.2318957,-0.47154954,1.5391922,-1.131686,5.1849914,-1.4895811,-1.0036142,-1.1739857,-1.331792,1.8060894,-0.8431617,3.2048,2.845717,-3.4150937,1.9542023,1.0800388,2.5761104,0.6690954,1.8283963,2.282752,1.6489712,-1.4668447,3.672935,2.3616405,0.71137124,-1.7261482,-0.39154413,-0.62499934,-2.6604507,-0.24124418,0.38308313,1.0529491,1.5715039,-2.9398699,-2.480923,-0.014481883,-0.47981554,-0.16316283,2.1663477,-1.5877823,0.16277997,2.463016,-1.6778581,-2.4077973,-1.6992524,149.960007,156.070007,83.690002,106.830002,112.730003,47.669998,142.919998,47.279999,188.169998,973.210022,65,242.910004,237.960007,319,92.57,32.610001,144.240005,69.699997,111.269997,367.01001,53.450001,136.520004,32.599998,145.690002,37.459999,52.810001,72.459999,21.26,20.07,53.560001,83.419998,120.339996,38.540001,61.82,143.009995,44.560001,172.169998,125.099998,26.379999,26.870001,69.489998,931.580017,32.380001,95.519997,80.389999,37.380001,203.089996,114.870003,37.07,144.970001,348.790009,104.260002,44.439999,99.660004,32.650002,5.5,33.810001,23.190001,290.200012,107.690002,15.01,40.41,55.950001,74.940002,203.259995,46.439999,63.52,54.360001,185.509995,283.559998,185.839996,58.509998,1866.209961,51.98,438.170013,60.919998,153.399994,103.510002,55.150002,60.610001,82.089996,5973.609863
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.300003,153.389999,84.239998,106.790001,112.290001,47.52,142.919998,47.150002,186.639999,964.650024,64.110001,240.380005,238.919998,315.029999,93.419998,32.360001,143.779999,69.480003,110.82,361.079987,53.419998,137.449997,32.700001,145.399994,37.470001,52.849998,71.860001,21.35,20.299999,53.25,83.139999,118.019997,38.25,61.720001,143.119995,44.490002,171.110001,124.760002,26.33,26.76,68.910004,932.450012,32.720001,94.839996,79.32,37.529999,200.240005,115.050003,37.200001,144.490005,343.40332,104.669998,42.98,99.519997,32.610001,5.49,33.669998,23.129999,281.869995,107.57,15,40.189999,55.57,74.209999,202.259995,46.43,63.389999,54.400002,188.779999,277.619995,180.759995,58.189999,1866.349976,52.029999,433.450012,60.91,155.360001,102.129997,55.009998,60.75,81.949997,5934.910156
