date,rate
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-03-31,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-05-19,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-07-01,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-08-18,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-09-29,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
1998-11-17,0
