874,2.577
875,2.564
876,2.599
877,2.606
878,2.588
879,2.708
880,2.598
881,2.64
882,2.642
883,2.599
884,2.587
885,2.58
886,2.622
887,2.721
888,2.712
889,2.764
890,2.825
891,2.882
892,2.818
893,2.892
894,2.892
895,2.818
896,2.787
897,2.709
898,2.765
899,2.762
900,2.789
901,2.863
902,2.897
903,2.996
904,2.938
905,2.914
906,2.966
907,2.912
908,2.905
909,2.89
910,2.862
911,2.849
912,2.691
913,2.752
914,2.736
915,2.701
916,2.655
917,2.626
918,2.648
919,2.628
920,2.615
921,2.65
922,2.619
923,2.605
924,2.645
925,2.63
926,2.638
927,2.661
928,2.685
929,2.682
930,2.72
931,2.671
932,2.587
933,2.589
934,2.609
935,2.512
936,2.485
937,2.521
938,2.503
939,2.512
940,2.507
941,2.527
942,2.543
943,2.62
944,2.602
945,2.662
946,2.64
947,2.613
948,2.746
949,2.768
950,2.7162
951,2.702
952,2.707
953,2.678
954,2.712
955,2.791
956,2.784
957,2.754
958,2.741
959,2.696
960,2.736
961,2.741
962,2.801
963,2.775
964,2.841
965,2.863
966,2.881
967,2.857
968,2.797
969,2.844
970,2.877
971,2.868
972,2.877
973,2.843
974,2.887
975,2.925
976,2.885
977,2.929
978,2.983
979,3.006
980,2.976
981,3.006
982,2.985
983,2.995
984,2.961
985,2.937
986,2.993
987,2.965
988,2.86
989,2.825
990,2.869
991,2.884
992,2.845
993,2.827
994,2.823
995,2.86
996,2.774
997,2.735
998,2.748
999,2.675
1000,2.695
1001,2.666
1002,2.582
1003,2.624
1004,2.668
1005,2.702
1006,2.675
1007,2.678
1008,2.717
1009,2.763
1010,2.736
1011,2.745
1012,2.71
1013,2.734
1014,2.754
1015,2.734
1016,2.75
1017,2.701
1018,2.674
1019,2.642
1020,2.66
1021,2.608
1022,2.69
1023,2.696
1024,2.737
1025,2.792
1026,2.784
1027,2.766
1028,2.726
1029,2.653
1030,2.645
1031,2.697
1032,2.679
1033,2.772
1034,2.775
1035,2.75
1036,2.735
1037,2.735
1038,2.703
1039,2.672
1040,2.712
1041,2.724
1042,2.759
1043,2.803
1044,2.79
1045,2.726
1046,2.695
1047,2.681
1048,2.686
1049,2.628
1050,2.619
1051,2.639
1052,2.628
1053,2.637
1054,2.721
1055,2.726
1056,2.686
1057,2.688
1058,2.7077
1059,2.695
1060,2.648
1061,2.606
1062,2.593
1063,2.611
1064,2.595
1065,2.59
1066,2.602
1067,2.623
1068,2.656
1069,2.618
1070,2.544
1071,2.502
1072,2.518
1073,2.536
1074,2.509
1075,2.536
1076,2.555
1077,2.534
1078,2.518
1079,2.438
1080,2.447
1081,2.457
1082,2.534
1083,2.593
1084,2.606
1085,2.584
1086,2.597
1087,2.637
1088,2.64
1089,2.586
1090,2.604
1091,2.599
1092,2.653
1093,2.615
1094,2.622
1095,2.624
1096,2.621
1097,2.586
1098,2.559
1099,2.523
1100,2.532
1101,2.516
1102,2.565
1103,2.628
1104,2.648
1105,2.617
1106,2.565
1107,2.545
1108,2.534
1109,2.52
1110,2.549
1111,2.55
1112,2.538
1113,2.475
1114,2.484
1115,2.475
1116,2.466
1117,2.464
1118,2.509
1119,2.469
1120,2.491
1121,2.462
1122,2.552
1123,2.558
1124,2.505
1125,2.491
1126,2.483
1127,2.474
1128,2.424
1129,2.415
1130,2.42
1131,2.442
1132,2.413
1133,2.398
1134,2.345
1135,2.387
1136,2.407
1137,2.428
1138,2.407
1139,2.403
1140,2.389
1141,2.393
1142,2.361
1143,2.334
1144,2.345
1145,2.419
1146,2.41
1147,2.448
1148,2.46
1149,2.469
1150,2.5
1151,2.536
1152,2.532
1153,2.614
1154,2.591
1155,2.589
1156,2.6
1157,2.629
1158,2.587
1159,2.567
1160,2.533
1161,2.569
1162,2.511
1163,2.535
1164,2.491
1165,2.508
1166,2.402
1167,2.436
1168,2.447
1169,2.425
1170,2.35
1171,2.33
1172,2.327
1173,2.305
1174,2.206
1175,2.092
1176,2.155
1177,2.199
1178,2.183
1179,2.208
1180,2.23
1181,2.277
1182,2.273
1183,2.257
1184,2.284
1185,2.323
1186,2.305
1187,2.335
1188,2.348
1189,2.342
1190,2.35
1191,2.377
1192,2.312
1193,2.359
1194,2.359
1195,2.345
1196,2.32
1197,2.34
1198,2.322
1199,2.351
1200,2.333
1201,2.315
1202,2.308
1203,2.261
1204,2.234
1205,2.196
1206,2.218
1207,2.285
1208,2.285
1209,2.257
1210,2.307
1211,2.257
1212,2.22
1213,2.169
1214,2.178
1215,2.103
1216,2.116
1217,2.071
1218,2.15
1219,2.204
1220,2.176
1221,2.162
1222,2.257
1223,2.262
1224,2.207
1225,2.19
1226,2.174
1227,2.123
1228,2.037
1229,1.963
1230,1.952
1231,2.016
1232,1.969
1233,1.912
1234,1.89
1235,1.835
1236,1.775
1237,1.815
1238,1.807
1239,1.851
1240,1.896
1241,1.818
1242,1.825
1243,1.728
1244,1.753
1245,1.68
1246,1.673
1247,1.78
1248,1.795
1249,1.815
1250,1.938
1251,1.948
1252,1.991
1253,1.988
1254,1.986
1255,2.021
1256,2.143
1257,2.068
1258,2.112
1259,2.133
1260,2.057
1261,1.986
1262,1.969
1263,2.014
1264,2.002
1265,2.084
1266,2.122
1267,2.121
1268,2.11
1269,2.24
1270,2.195
1271,2.128
1272,2.11
1273,2.096
1274,2.11
1275,2.098
1276,2.059
1277,1.949
1278,1.976
1279,1.93
1280,1.915
1281,1.878
1282,1.92
1283,2.009
1284,1.948
1285,1.961
1286,1.934
1287,1.868
1288,1.904
1289,1.893
1290,1.895
1291,1.958
1292,1.953
1293,1.939
1294,1.904
1295,1.9
1296,1.878
1297,1.85
1298,1.897
1299,1.914
1300,1.972
1301,1.947
1302,1.917
1303,1.924
1304,1.973
1305,2.035
1306,2.044
1307,2.117
1308,2.135
1309,2.176
1310,2.24
1311,2.184
1312,2.15
1313,2.272
1314,2.262
1315,2.282
1316,2.239
1317,2.141
1318,2.228
1319,2.262
1320,2.25
1321,2.186
1322,2.229
1323,2.135
1324,2.135
1325,2.13
1326,2.095
1327,2.192
1328,2.266
1329,2.366
1330,2.307
1331,2.4
1332,2.417
1333,2.478
1334,2.384
1335,2.385
1336,2.358
1337,2.316
1338,2.308
1339,2.351
1340,2.267
1341,2.362
1342,2.409
1343,2.371
1344,2.393
1345,2.476
1346,2.331
1347,2.333
1348,2.418
1349,2.391
1350,2.278
1351,2.231
1352,2.206
1353,2.301
1354,2.415
1355,2.43
1356,2.399
1357,2.348
1358,2.352
1359,2.349
1360,2.374
1361,2.342
1362,2.322
1363,2.278
1364,2.273
1365,2.228
1366,2.25
1367,2.277
1368,2.268
1369,2.205
1370,2.152
1371,2.211
1372,2.268
1373,2.234
1374,2.175
1375,2.238
1376,2.139
1377,2.13
1378,2.187
1379,2.198
1380,2.152
1381,2.196
1382,2.129
1383,2.084
1384,2.05
1385,1.998
1386,2.133
1387,2.172
1388,2.166
1389,2.184
1390,2.2
1391,2.172
1392,2.193
1393,2.168
1394,2.128
1395,2.193
1396,2.181
1397,2.222
1398,2.183
1399,2.18
1400,2.281
1401,2.303
1402,2.217
1403,2.132
1404,2.214
1405,2.127
1406,2.144
1407,2.12
1408,2.168
1409,2.095
1410,2.053
1411,2.06
1412,2.042
1413,1.989
1414,2.056
1415,2.035
1416,2.06
1417,2.108
1418,2.099
1419,2.055
1420,1.982
1421,2.021
1422,2.023
1423,2.028
1424,2.071
1425,2.03
1426,2.025
1427,2.083
1428,2.058
1429,2.028
1430,2.092
1431,2.172
1432,2.151
1433,2.185
1434,2.22
1435,2.23
1436,2.245
1437,2.333
1438,2.342
1439,2.322
1440,2.319
1441,2.28
1442,2.273
1443,2.261
1444,2.269
1445,2.246
1446,2.262
1447,2.25
1448,2.243
1449,2.232
1450,2.225
1451,2.218
1452,2.157
1453,2.178
1454,2.328
1455,2.275
1456,2.225
1457,2.238
1458,2.208
1459,2.238
1460,2.139
1461,2.225
1462,2.266
1463,2.289
1464,2.238
1465,2.197
1466,2.197
1467,2.239
1468,2.264
1469,2.243
1470,2.307
1471,2.305
1472,2.275
1473,2.245
1474,2.25
1475,2.177
1476,2.153
1477,2.131
1478,2.158
1479,2.1
1480,2.066
1481,2.098
1482,2.033
1483,2.036
1484,1.982
1485,2.019
1486,2.048
1487,2.022
1488,2.003
1489,1.985
1490,1.93
1491,1.966
1492,1.864
1493,1.881
1494,1.864
1495,1.848
1496,1.735
1497,1.729
1498,1.705
1499,1.644
1500,1.746
1501,1.777
1502,1.817
1503,1.76
1504,1.748
1505,1.766
1506,1.745
1507,1.742
1508,1.697
1509,1.764
1510,1.74
1511,1.835
1512,1.848
1513,1.83
1514,1.883
1515,1.904
1516,1.834
1517,1.892
1518,1.929
1519,1.977
1520,1.963
1521,1.959
1522,1.938
1523,1.903
1524,1.871
1525,1.921
1526,1.935
1527,1.875
1528,1.893
1529,1.812
1530,1.83
1531,1.784
1532,1.791
1533,1.779
1534,1.727
1535,1.753
1536,1.689
1537,1.722
1538,1.724
1539,1.781
1540,1.762
1541,1.781
1542,1.752
1543,1.771
1544,1.783
1545,1.852
1546,1.87
1547,1.888
1548,1.931
1549,1.86
1550,1.838
1551,1.819
1552,1.865
1553,1.8
1554,1.784
1555,1.747
1556,1.777
1557,1.76
1558,1.76
1559,1.737
1560,1.758
1561,1.705
1562,1.753
1563,1.759
1564,1.883
1565,1.845
1566,1.849
1567,1.84
1568,1.859
1569,1.87
1570,1.823
1571,1.835
1572,1.834
1573,1.846
1574,1.811
1575,1.704
1576,1.723
1577,1.713
1578,1.707
1579,1.68
1580,1.639
1581,1.611
1582,1.594
1583,1.563
1584,1.618
1585,1.67
1586,1.697
1587,1.687
1588,1.739
1589,1.579
1590,1.46
1591,1.461
1592,1.476
1593,1.492
1594,1.461
1595,1.367
1596,1.385
1597,1.387
1598,1.365
1599,1.434
1600,1.513
1601,1.467
1602,1.53
1603,1.594
1604,1.587
1605,1.558
1606,1.58
1607,1.565
1608,1.568
1609,1.573
1610,1.561
1611,1.515
1612,1.511
1613,1.458
1614,1.497
1615,1.537
1616,1.542
1617,1.502
1618,1.582
1619,1.585
1620,1.545
1621,1.509
1622,1.571
1623,1.515
1624,1.552
1625,1.576
1626,1.561
1627,1.536
1628,1.58
1629,1.539
1630,1.553
1631,1.559
1632,1.576
1633,1.633
1634,1.566
1635,1.57
1636,1.568
1637,1.57
1638,1.597
1639,1.543
1640,1.539
1641,1.616
1642,1.671
1643,1.672
1644,1.734
1645,1.687
1646,1.703
1647,1.701
1648,1.698
1649,1.687
1650,1.668
1651,1.632
1652,1.615
1653,1.589
1654,1.556
1655,1.567
1656,1.556
1657,1.606
1658,1.624
1659,1.683
1660,1.716
1661,1.742
1662,1.736
1663,1.759
1664,1.778
1665,1.738
1666,1.792
1667,1.766
1668,1.748
1669,1.752
1670,1.747
1671,1.74
1672,1.763
1673,1.758
1674,1.79
1675,1.843
1676,1.845
1677,1.834
1678,1.82
1679,1.799
1680,1.812
1681,1.783
1682,1.828
1683,1.862
1684,2.072
1685,2.118
1686,2.222
1687,2.238
1688,2.223
1689,2.278
1690,2.337
1691,2.337
1692,2.319
1693,2.355
1694,2.37
1695,2.32
1696,2.302
1697,2.367
1698,2.441
1699,2.39
1700,2.387
1701,2.394
1702,2.347
1703,2.389
1704,2.464
1705,2.479
1706,2.48
1707,2.523
1708,2.578
1709,2.597
1710,2.54
1711,2.568
1712,2.544
1713,2.551
1714,2.539
1715,2.508
1716,2.477
1717,2.432
1718,2.454
1719,2.452
1720,2.368
1721,2.418
1722,2.376
1723,2.379
1724,2.37
1725,2.361
1726,2.38
1727,2.327
1728,2.387
1729,2.459
1730,2.467
1731,2.401
1732,2.471
1733,2.523
1734,2.481
1735,2.483
1736,2.451
1737,2.474
1738,2.47
1739,2.491
1740,2.413
1741,2.389
1742,2.351
1743,2.397
1744,2.409
1745,2.434
1746,2.47
1747,2.502
1748,2.45
1749,2.425
1750,2.429
1751,2.418
1752,2.388
1753,2.317
1754,2.367
1755,2.358
1756,2.462
1757,2.489
1758,2.492
1759,2.493
1760,2.511
1761,2.551
1762,2.598
1763,2.582
1764,2.607
1765,2.595
1766,2.504
1767,2.524
1768,2.5
1769,2.472
1770,2.434
1771,2.396
1772,2.418
1773,2.4
1774,2.375
1775,2.409
1776,2.387
1777,2.418
1778,2.395
1779,2.35
1780,2.35
1781,2.357
1782,2.343
1783,2.373
1784,2.361
1785,2.298
1786,2.296
1787,2.228
1788,2.179
1789,2.202
1790,2.241
1791,2.236
1792,2.273
1793,2.311
1794,2.296
1795,2.282
1796,2.327
1797,2.296
1798,2.309
1799,2.356
1800,2.352
1801,2.376
1802,2.407
1803,2.414
1804,2.4
1805,2.333
1806,2.338
1807,2.327
1808,2.216
1809,2.233
1810,2.245
1811,2.254
1812,2.283
1813,2.266
1814,2.255
1815,2.25
1816,2.215
1817,2.198
1818,2.217
1819,2.159
1820,2.18
1821,2.147
1822,2.18
1823,2.194
1824,2.199
1825,2.207
1826,2.138
1827,2.162
1828,2.157
1829,2.188
1830,2.153
1831,2.155
1832,2.153
1833,2.144
1834,2.137
1835,2.198
1836,2.223
1837,2.267
1838,2.302
1839,2.346
1840,2.334
1841,2.369
1842,2.393
1843,2.371
1844,2.362
1845,2.327
1846,2.348
1847,2.319
1848,2.309
1849,2.263
1850,2.268
1851,2.266
1852,2.232
1853,2.253
1854,2.326
1855,2.282
1856,2.31
1857,2.287
1858,2.292
1859,2.251
1860,2.262
1861,2.228
1862,2.269
1863,2.257
1864,2.282
1865,2.241
1866,2.211
1867,2.187
1868,2.218
1869,2.266
1870,2.225
1871,2.197
1872,2.194
1873,2.18
1874,2.215
1875,2.171
1876,2.194
1877,2.171
1878,2.159
1879,2.136
1880,2.145
1881,2.122
1882,2.157
1883,2.07
1884,2.106
1885,2.061
1886,2.061
1887,2.125
1888,2.171
1889,2.195
1890,2.199
1891,2.202
1892,2.23
1893,2.243
1894,2.276
1895,2.278
1896,2.262
1897,2.22
1898,2.229
1899,2.309
1900,2.307
1901,2.326
1902,2.337
1903,2.332
1904,2.332
1905,2.35
1906,2.368
1907,2.345
1908,2.345
1909,2.323
1910,2.28
1911,2.309
1912,2.298
1913,2.339
1914,2.321
1915,2.381
1916,2.375
1917,2.406
1918,2.444
1919,2.454
1920,2.428
1921,2.37
1922,2.376
1923,2.376
1924,2.349
1925,2.343
1926,2.32
1927,2.307
1928,2.325
1929,2.331
1930,2.4
1931,2.4
1932,2.381
1933,2.335
1934,2.361
1935,2.354
1936,2.37
1937,2.361
1938,2.322
1939,2.34
1940,2.328
1941,2.337
1942,2.376
1943,2.415
1944,2.363
1945,2.379
1946,2.356
1947,2.33
1948,2.376
1949,2.383
1950,2.385
1951,2.403
1952,2.349
1953,2.346
1954,2.355
1955,2.392
1956,2.463
1957,2.497
