0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.259995,157.210007,77.699997,102.889999,109.75,44.91,133.429993,43.310001,168.160004,953.289978,61.779999,249.619995,222.479996,283.149994,80.599998,32.560001,127.43,64.93,107.440002,396.450012,52.18,133.869995,30.68,,40.799999,48.700001,69.519997,22.34,21.09,56.650002,74.25,116.839996,34.240002,60.330002,145.029999,39.970001,167.779999,120.769997,26.889999,27.370001,,906.659973,31.459999,94.839996,85.410004,37.630001,190.679993,120.889999,34.919998,135.910004,327.566681,97.349998,41.259998,89.010002,32.689999,5.52,33.709999,21.120001,241.949997,99.080002,16.42,43.110001,54.360001,72.150002,,43.709999,62.830002,55.860001,166.759995,274.73999,159.149994,55.77,1801.540039,51.98,469.73999,58.560001,140.850006,101.010002,53.150002,54.759998,81.07,5786.540039,135.639999,61.130001,197.800003
-0.40921578,-2.892458,0.12427938,-0.33542892,2.1687667,-0.6953001,0.20184068,-3.6123312,-1.7298236,-0.46162245,2.762406,-2.9789195,2.3810513,-1.3958623,2.0512307,-1.8539252,-3.5111222,-0.36365137,2.6426415,1.288509,0.5698131,-0.53294754,0.9807335,-1.3087661,2.3265588,-0.83354807,0.6035253,1.5492299,1.6432232,-0.009747736,-4.0550323,1.1408104,1.9982085,1.3997715,-0.71735334,-2.935131,0.9061862,-1.6250032,0.5231395,0.39206004,-1.4675674,-3.0773358,-0.5796624,-1.658382,-0.39099178,-1.5277486,2.7903676,2.2974696,2.4557247,-1.0760549,-0.25657323,1.5304335,0.31372464,1.8092465,1.1018423,1.3106781,2.918184,-1.491112,0.54391843,-2.4609978,-2.2221758,-1.0664581,-1.1599768,2.5526364,0.3142187,3.9195404,0.66461736,-0.76884747,2.8840837,1.8724512,1.3557335,1.3129761,-0.981468,-2.940938,-1.0357854,-2.5219889,4.0122523,-0.15281044,-0.9982221,-1.2195607,3.3087184,0.77934074,1.3150324,-1.9779712,1.5803272,2.0685236,-4.922276,1.4017051,-0.42476758,0.08260084,-0.54120725,-1.7148247,-1.4499389,1.6509651,3.0555477,0.079177454,-0.47460032,2.6381192,-0.4749619,-0.773571,-2.2568839,1.7840167,-0.9069254,-1.4099938,3.504282,-2.9911318,-0.43343288,1.4215252,-1.0488313,4.791131,-1.3764123,-0.9267092,-1.0856816,-1.2328516,1.6675707,-0.77652454,2.9674115,2.6313593,-3.1566207,1.8102738,0.9990267,2.3851807,0.6191764,1.688094,2.1144652,1.5250303,-1.3496785,3.3897939,2.190555,0.65723467,-1.5997322,-0.3618844,-0.577927,-2.4666822,-0.22395186,0.35681558,0.97326696,1.4661176,-2.7427962,-2.31196,-0.012515361,-0.45046034,-0.15631254,2.0325875,-1.491529,0.15049946,2.306805,-1.5671604,-2.2526042,-1.5871236,152.25,159.779999,79.169998,103.720001,111.010002,45.810001,138.199997,44.450001,170.070007,966.900024,64.260002,255.190002,226.110001,286.720001,81.459999,32.509998,130.289993,65.370003,108.910004,397.049988,52.509998,135.259995,31.27,,41.349998,49.919998,70.150002,22.49,21.219999,57.450001,74.949997,119.029999,34.810001,61.619999,147.610001,41.400002,169.639999,122.620003,26.98,27.43,,924.690002,32.290001,94.550003,85.650002,37.599998,194.759995,123.860001,34.650002,138.149994,332.200012,97.900002,42.150002,91.699997,33.290001,5.67,34.389999,21.4,243.289993,102.0,16.309999,43.439999,55.380001,73.160004,,44.389999,64.379997,56.900002,169.339996,277.0,162.550003,56.110001,1818.199951,52.349998,478.649994,59.189999,143.160004,103.010002,54.450001,56.169998,82.050003,5873.330078,136.149994,61.34,197.990005
-0.2839527,-1.9895817,0.08877726,-0.22937882,1.4919697,-0.4810968,0.13532321,-2.4879844,-1.1886271,-0.31544304,1.9027169,-2.0528908,1.6391622,-0.96026415,1.4146461,-1.2795917,-2.4175909,-0.24771164,1.8154732,0.8850138,0.39096686,-0.37096074,0.6734919,-0.898944,1.5990865,-0.5716226,0.413311,1.0646815,1.1343648,-0.006869503,-2.7895033,0.78404987,1.376109,0.96002567,-0.48920494,-2.0194316,0.6210709,-1.1173842,0.3597984,0.267714,-1.006057,-2.1152542,-0.39899337,-1.1413124,-0.26830304,-1.0502479,1.9205321,1.577823,1.6897323,-0.7419829,-0.17319712,1.0546023,0.21782675,1.243919,0.75966305,0.90390444,2.0067582,-1.0266839,0.37808123,-1.6895981,-1.5225357,-0.7371697,-0.7974621,1.7598424,0.21522005,2.6951418,0.45480433,-0.5291664,1.9800333,1.28966,0.93232757,0.905892,-0.67484784,-2.0262685,-0.7105537,-1.7343245,2.757449,-0.101094,-0.6909031,-0.8377107,2.2784677,0.5370376,0.90191555,-1.3609606,1.0828061,1.4217306,-3.384031,0.9647731,-0.29019353,0.0545501,-0.37061918,-1.177115,-0.99654216,1.1356454,2.1031096,0.05187832,-0.32125148,1.8134842,-0.3247641,-0.53637487,-1.5543758,1.2247746,-0.62321687,-0.96936506,2.4109814,-2.0545726,-0.2941389,0.9760651,-0.7219271,3.2946675,-0.94843495,-0.63574445,-0.7480104,-0.8437099,1.1450893,-0.53501844,2.0400007,1.8100188,-2.1656802,1.240182,0.68712246,1.6410607,0.4272559,1.1583167,1.4537431,1.0486453,-0.9290057,2.33198,1.5015393,0.45406964,-1.1003531,-0.24822944,-0.394568,-1.6941596,-0.15488206,0.24205454,0.6739726,1.0042706,-1.883524,-1.5938426,-0.012328967,-0.30612576,-0.105300866,1.3948948,-1.025918,0.10589289,1.5876478,-1.0781593,-1.5498171,-1.0880685,151.100006,159.979996,79.07,103.459999,110.650002,45.419998,135.669998,44.02,169.0,958.0,64.010002,256.920013,224.990005,282.640015,81.400002,32.389999,129.190002,64.769997,108.059998,390.329987,53.310001,134.050003,30.92,,40.650002,48.869999,70.019997,22.49,21.200001,57.279999,74.32,118.18,34.889999,60.93,148.089996,41.16,168.710007,122.150002,26.66,27.15,,927.0,31.01,93.919998,85.230003,37.189999,193.619995,123.650002,34.66,135.520004,328.890015,97.089996,42.439999,91.449997,32.619999,5.56,33.639999,21.16,243.539993,100.43,16.040001,43.099998,55.16,72.720001,,44.830002,64.0,57.150002,169.059998,276.059998,165.800003,55.77,1813.02002,52.23,477.149994,58.919998,142.839996,102.709999,54.080002,57.040001,81.209999,5851.779785,134.75,64.010002,195.259995
-0.2960338,-2.1077576,0.09273376,-0.24140929,1.5780317,-0.503709,0.14601167,-2.6300743,-1.2582128,-0.33437085,2.009944,-2.1681633,1.7381968,-1.0184238,1.4999905,-1.3526611,-2.5585737,-0.2649503,1.923707,0.93741333,0.41595608,-0.3896755,0.7175405,-0.95358413,1.6913666,-0.6030216,0.43824688,1.1286426,1.2008286,-0.005192686,-2.9501688,0.82628274,1.4545553,1.0187223,-0.520448,-2.136094,0.65882194,-1.1815344,0.38014206,0.28479487,-1.0694904,-2.239871,-0.42009738,-1.2066414,-0.2822131,-1.1111782,2.0293646,1.6690179,1.7894146,-0.7852434,-0.1871962,1.1121317,0.22992252,1.3138878,0.800372,0.95819813,2.125284,-1.0873348,0.39677626,-1.7919259,-1.615668,-0.77923167,-0.83991635,1.8614585,0.22776693,2.8524945,0.48243654,-0.55945605,2.0970936,1.3610618,0.989923,0.95850116,-0.71360546,-2.13935,-0.7526865,-1.8347083,2.9194212,-0.10968822,-0.724692,-0.88681227,2.4054322,0.5679797,0.95762366,-1.438191,1.1511705,1.50955,-3.5797238,1.0205697,-0.3122817,0.06297591,-0.3906944,-1.2454984,-1.0545152,1.2053013,2.228034,0.058256786,-0.34168595,1.9187012,-0.342386,-0.5615203,-1.6440177,1.2963576,-0.6617847,-1.0263139,2.548016,-2.1734972,-0.31277257,1.0335398,-0.7636913,3.4879065,-1.0047922,-0.6735448,-0.7911892,-0.8965138,1.2162668,-0.5664267,2.1545827,1.9155536,-2.2974036,1.3165485,0.7269024,1.7324967,0.4476016,1.2299404,1.5356824,1.1039773,-0.98383516,2.4674356,1.5932794,0.4781027,-1.1618221,-0.26562423,-0.4211697,-1.7915972,-0.16048108,0.2579158,0.71211785,1.0675148,-1.9960884,-1.6826755,-0.013098915,-0.32500118,-0.11546472,1.4788957,-1.0830274,0.10747746,1.6743037,-1.1378801,-1.6370769,-1.1536542,150.809998,159.270004,79.269997,104.589996,110.610001,45.23,137.779999,43.720001,169.949997,952.450012,63.43,255.050003,224.860001,285.450012,82.449997,32.419998,130.050003,65.050003,109.169998,389.230011,52.849998,133.199997,31.24,,40.139999,48.380001,69.82,22.52,21.25,57.310001,78.5,117.82,34.880001,60.509998,149.940002,41.150002,167.740005,121.510002,26.610001,27.1,,921.280029,31.02,95.050003,85.529999,37.540001,193.960007,123.82,34.709999,135.330002,330.193329,96.559998,42.07,90.300003,32.599998,5.58,33.529999,21.719999,243.619995,99.949997,16.24,41.880001,54.98,72.690002,,45.669998,63.970001,57.73,168.130005,270.579987,165.190002,55.540001,1815.51001,52.490002,485.26001,58.330002,142.699997,102.5,53.939999,57.689999,80.260002,5834.439941,134.100006,64.230003,196.440002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.449997,159.860001,78.970001,104.589996,114.970001,44.98,137.539993,43.310001,169.740005,945.26001,62.580002,245.589996,225.550003,285.059998,81.879997,32.5,129.679993,65.25,108.709999,388.790009,52.48,133.820007,31.440001,,40.200001,48.849998,69.779999,22.66,21.389999,56.639999,80.389999,116.93,34.68,60.790001,149.259995,41.459999,166.320007,122.32,26.719999,27.25,,915.890015,31.25,95.199997,85.785004,37.91,192.190002,121.760002,34.669998,137.350006,326.209991,97.660004,40.869999,90.480003,32.740002,5.58,33.75,21.860001,246.410004,100.660004,16.469999,41.48,55.220001,72.82,,45.040001,63.740002,57.720001,165.949997,267.350006,163.809998,56.220001,1793.47998,52.029999,477.799988,59.380001,144.600006,101.980003,54.360001,59.580002,79.669998,5822.529785,134.649994,64.75,202.279999
-0.32695535,-2.313545,0.10247032,-0.26498315,1.7370961,-0.55514044,0.1624701,-2.8908987,-1.3841989,-0.37032926,2.2117813,-2.38148,1.9085509,-1.1135678,1.6434884,-1.4849594,-2.813104,-0.2907305,2.1157625,1.0318476,0.4564095,-0.43135417,0.7865373,-1.0483967,1.860442,-0.6638555,0.48158678,1.2371174,1.3161895,-0.009410916,-3.2387476,0.90887856,1.5999455,1.1201434,-0.5747426,-2.3511426,0.72533184,-1.3025748,0.4177686,0.31300104,-1.1745454,-2.4546444,-0.46063125,-1.3282433,-0.31132665,-1.221728,2.2327912,1.8344247,1.9648286,-0.8608081,-0.20044808,1.2220975,0.25244766,1.450046,0.8826052,1.0497723,2.3350706,-1.1955488,0.43895364,-1.9711667,-1.7703633,-0.85698146,-0.9277961,2.0435665,0.24884878,3.131258,0.53095025,-0.61505765,2.3045332,1.4954075,1.0856968,1.0534184,-0.7867604,-2.3563263,-0.831316,-2.015081,3.207334,-0.12035375,-0.79877687,-0.9790704,2.6451771,0.6217591,1.0508741,-1.5866337,1.2646399,1.6543885,-3.9327567,1.1234407,-0.3381287,0.06652351,-0.4306277,-1.372127,-1.1594236,1.3235264,2.4427261,0.06455763,-0.37472734,2.1081386,-0.37759113,-0.6224282,-1.8038356,1.4258736,-0.72405785,-1.123029,2.8002038,-2.3930879,-0.34429482,1.1341496,-0.8345582,3.8325455,-1.1039741,-0.7430651,-0.86517143,-0.9824807,1.3341638,-0.62384003,2.3715136,2.101987,-2.5201836,1.4460199,0.79996455,1.9085557,0.4913489,1.3490225,1.68704,1.2180388,-1.0821702,2.7121847,1.7521459,0.5285487,-1.2779078,-0.28914788,-0.4643836,-1.9721142,-0.17634895,0.28573316,0.7775527,1.1687703,-2.1926901,-1.8520467,-0.008535862,-0.35821992,-0.12428672,1.6250101,-1.1913356,0.118465796,1.8494301,-1.2570131,-1.8043323,-1.2688701,151.789993,161.470001,79.440002,104.760002,111.480003,45.139999,139.020004,43.630001,171.779999,946.02002,62.75,243.25,219.990005,292.299988,82.580002,32.610001,131.649994,64.629997,109.029999,389.230011,52.169998,133.860001,31.540001,,40.34,49.5,69.959999,22.809999,21.52,56.66,80.379997,118.730003,34.810001,61.169998,142.529999,41.580002,167.240005,122.830002,26.76,27.25,,913.809998,31.49,94.629997,84.790001,37.490002,197.050003,123.540001,34.650002,137.899994,328.666656,99.120003,40.349998,91.540001,32.689999,5.58,33.779999,22.15,242.539993,100.709999,16.469999,41.299999,55.16,72.830002,,45.139999,63.720001,57.880001,167.119995,266.829987,164.970001,56.490002,1789.910034,51.810001,479.220001,59.02,146.300003,100.699997,54.400002,58.959999,79.230003,5838.080078,133.899994,65.18,198.059998
-0.45002067,-3.1804368,0.13899559,-0.36787125,2.382769,-0.7677836,0.22257397,-3.9734497,-1.900263,-0.5027276,3.0407696,-3.2767496,2.6211216,-1.5338718,2.257811,-2.0440435,-3.863306,-0.39532927,2.9075942,1.4182957,0.6264523,-0.58790576,1.0841616,-1.4393493,2.561654,-0.9111273,0.66775,1.7065195,1.8082906,-0.01476062,-4.4584804,1.2556754,2.1984992,1.5352442,-0.78441143,-3.22739,0.99746567,-1.7888198,0.5770297,0.43124193,-1.613427,-3.3790898,-0.6356992,-1.828238,-0.426787,-1.6807551,3.0677876,2.5229485,2.6995263,-1.1862829,-0.27927604,1.6805764,0.34407285,1.9926572,1.213213,1.4426006,3.2081513,-1.6442747,0.6000689,-2.7088392,-2.4360096,-1.1754941,-1.2710267,2.806904,0.3446523,4.314891,0.7269383,-0.8478435,3.169542,2.0610049,1.4961317,1.4461516,-1.0790646,-3.2364275,-1.1391081,-2.768448,4.408786,-0.16640916,-1.1028118,-1.3438158,3.6375725,0.8625964,1.4473699,-2.17651,1.7378175,2.2757595,-5.4140544,1.5420736,-0.46580517,0.09205507,-0.5921117,-1.880699,-1.5931298,1.816422,3.3539054,0.087478586,-0.5182769,2.8999107,-0.518828,-0.851512,-2.4848764,1.9607868,-0.99593145,-1.5458771,3.852918,-3.2916338,-0.4741136,1.5634961,-1.1496983,5.2668576,-1.5175674,-1.0206847,-1.1958185,-1.3501753,1.8340598,-0.85566694,3.2569263,2.892214,-3.4670703,1.9854878,1.0972298,2.6223707,0.67585534,1.8572924,2.3200457,1.6716787,-1.4859302,3.7336435,2.407806,0.7214933,-1.7639583,-0.39595464,-0.6369669,-2.709129,-0.24660449,0.39359075,1.0739025,1.6110348,-3.0161896,-2.5462332,-0.01569938,-0.49295864,-0.16702744,2.2338672,-1.6392657,0.16753718,2.5387712,-1.7261124,-2.4789572,-1.7456374,152.139999,162.910004,79.550003,105.120003,111.269997,45.709999,138.380005,44.02,172.229996,954.059998,63.48,241.729996,220.690002,293.579987,82.980003,32.669998,132.440002,65.269997,109.050003,388.820007,52.16,132.970001,31.48,,40.16,49.779999,69.650002,22.450001,21.18,57.77,79.699997,119.230003,35.200001,61.380001,143.990005,41.41,168.050003,123.019997,26.91,27.35,,921.289978,31.450001,94.830002,84.214996,37.77,195.940002,124.970001,34.73,138.009995,329.133331,100.059998,40.84,92.389999,32.59,5.63,33.59,21.99,240.899994,100.230003,16.110001,41.889999,55.369999,73.050003,,44.75,63.470001,57.639999,168.809998,265.149994,164.699997,56.59,1807.060059,51.810001,479.029999,58.689999,145.509995,101.519997,54.099998,58.759998,79.519997,5862.140137,135.25,65.760002,197.020004
-0.30826998,-2.1770873,0.0971927,-0.25013512,1.6295608,-0.52211684,0.14939086,-2.7171657,-1.2997191,-0.34431076,2.080445,-2.2395399,1.7958657,-1.0465059,1.5440475,-1.3994046,-2.6441882,-0.2737518,1.9892938,0.9703714,0.42918864,-0.40350473,0.74040914,-0.98578966,1.7501092,-0.62422246,0.4546372,1.168458,1.2392211,-0.0063878745,-3.0472124,0.8540311,1.5056268,1.052439,-0.5337085,-2.212445,0.6817417,-1.2247676,0.39600134,0.2949661,-1.1039811,-2.3123257,-0.43612283,-1.2505336,-0.29281598,-1.1532843,2.0943277,1.7280943,1.8474975,-0.81409097,-0.19059615,1.1531615,0.23758736,1.3585256,0.8286175,0.98574275,2.1976776,-1.1226122,0.41064408,-1.852194,-1.6691011,-0.8023066,-0.86743754,1.9190143,0.23710762,2.9525821,0.50038296,-0.57656807,2.1703906,1.4085188,1.0252538,0.9863014,-0.7388748,-2.2111866,-0.78073794,-1.8941002,3.013462,-0.110425435,-0.7542104,-0.9209727,2.492027,0.58443195,0.987278,-1.4918436,1.1881846,1.5554672,-3.701338,1.0567684,-0.31922343,0.06057816,-0.40109715,-1.2900263,-1.0876951,1.2453511,2.2969942,0.057850137,-0.3580372,1.9807173,-0.35534894,-0.58375216,-1.6976085,1.3400384,-0.6859502,-1.060349,2.6374612,-2.2509563,-0.3262095,1.0711027,-0.78553224,3.6042366,-1.0356119,-0.69876397,-0.81617624,-0.9254555,1.2534791,-0.5892134,2.2301915,1.9810143,-2.3758965,1.3606683,0.75197405,1.7918385,0.46508348,1.2671937,1.587275,1.1425151,-1.0170162,2.5543513,1.6448247,0.4968621,-1.2050225,-0.27466175,-0.43734536,-1.8545145,-0.1663935,0.2656606,0.7326896,1.1033951,-2.0592902,-1.740258,-0.011219179,-0.3357088,-0.11404001,1.5276551,-1.121353,0.11481742,1.7340217,-1.1787703,-1.6945008,-1.197619,153.669998,163.350006,83.720001,105.93,113.290001,46.470001,138.449997,45.470001,173.649994,967.590027,65.68,246.020004,223.880005,303.75,87.650002,32.93,134.339996,66.129997,110.169998,393.369995,52.720001,133.770004,31.99,,40.82,50.41,69.669998,22.190001,20.85,57.200001,79.720001,121.970001,35.689999,61.529999,143.440002,42.060001,169.919998,123.209999,27.01,27.450001,,929.570007,31.5,95.279999,84.809998,37.919998,199.740005,138.270004,34.889999,139.970001,332.013336,99.779999,41.939999,93.529999,32.810001,5.7,33.810001,22.07,246.75,103.639999,16.120001,41.630001,55.950001,74.010002,,45.560001,64.25,58.220001,174.690002,275.570007,165.679993,56.619999,1813.0,52.119999,487.119995,58.43,145.770004,103.940002,54.52,58.950001,80.160004,5932.899902,136.100006,66.089996,198.089996
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.160004,164.0,83.669998,106.470001,114.459999,47.150002,142.410004,45.119999,177.770004,980.599976,65.559998,252.070007,228.050003,316.559998,90.190002,33.18,138.929993,67.779999,111.870003,398.540009,51.450001,135.009995,32.209999,,40.610001,50.200001,70.769997,22.209999,21.01,57.290001,79.639999,121.5,36.130001,62.82,148.360001,42.669998,171.970001,123.709999,27.1,27.59,,939.330017,31.530001,98.25,86.839996,38.599998,204.460007,137.410004,35.07,141.449997,334.890015,98.889999,41.91,93.690002,33.029999,5.75,34.0,22.120001,258.470001,103.580002,16.219999,40.66,55.82,74.769997,,46.66,64.709999,59.459999,174.710007,275.839996,169.440002,57.029999,1852.079956,52.27,496.899994,58.450001,149.389999,105.360001,54.860001,59.509998,81.050003,5988.600098,138.990005,66.059998,196.130005
-0.4261524,-3.0226405,0.13083461,-0.3487051,2.2644415,-0.7250577,0.20815533,-3.7699695,-1.8077317,-0.48289385,2.8861876,-3.1109176,2.4953241,-1.4610231,2.1471033,-1.93842,-3.6736288,-0.3793211,2.7613769,1.3447186,0.5945114,-0.55826813,1.0283312,-1.3691322,2.4358153,-0.871428,0.63446116,1.6178555,1.7196596,-0.014035821,-4.239446,1.1925105,2.093864,1.4636049,-0.74865794,-3.0739398,0.9455019,-1.701409,0.54814714,0.41003367,-1.5380496,-3.2212667,-0.6037055,-1.7376059,-0.40636662,-1.6027012,2.917705,2.4041886,2.568327,-1.1311934,-0.26528007,1.5993315,0.33026212,1.8952463,1.1574669,1.371286,3.0584443,-1.5638943,0.5682717,-2.5761502,-2.320877,-1.1210582,-1.208405,2.6724572,0.327096,4.1063,0.69755495,-0.8057792,3.0177088,1.9623866,1.4194967,1.3772442,-1.0300759,-3.0837762,-1.0836416,-2.636726,4.2007875,-0.1584784,-1.04983,-1.2838655,3.4658635,0.8168215,1.3789438,-2.0751143,1.6504155,2.170486,-5.1578007,1.4686105,-0.4432897,0.085216574,-0.5640001,-1.7955315,-1.5140868,1.728892,3.201074,0.08145438,-0.49528673,2.7611325,-0.4956245,-0.81556714,-2.3615391,1.8703588,-0.9498338,-1.4757608,3.6693747,-3.1316307,-0.45173326,1.4902695,-1.0939449,5.0158296,-1.4470296,-0.97259825,-1.1366259,-1.2895377,1.7472957,-0.8171337,3.1045682,2.7579336,-3.3039126,1.8984861,1.0447441,2.498023,0.6471735,1.7683634,2.2130995,1.5950706,-1.4154007,3.5528944,2.2978861,0.6885211,-1.6794173,-0.37864006,-0.6097403,-2.5846965,-0.23235309,0.37407225,1.0241923,1.5340842,-2.8719714,-2.4266765,-0.014619156,-0.46563858,-0.15986833,2.13393,-1.565471,0.1615264,2.420906,-1.6483759,-2.3641713,-1.6680211,155.059998,164.050003,84.379997,107.349998,113.709999,47.080002,144.080002,45.099998,178.710007,978.25,65.120003,252.729996,232.639999,321.01001,90.669998,33.259998,139.380005,68.279999,110.889999,392.480011,50.630001,134.559998,32.299999,,41.060001,49.779999,70.830002,22.16,20.92,58.470001,81.059998,119.309998,36.349998,62.16,148.229996,42.48,172.020004,123.0,26.98,27.49,,937.340027,31.799999,98.339996,86.764999,38.509998,207.149994,138.029999,35.09,141.899994,335.583344,99.349998,41.990002,94.080002,33.0,5.69,33.900002,22.719999,251.910004,103.800003,16.48,40.880001,56.080002,73.940002,,46.990002,64.160004,58.540001,174.740005,269.890015,170.460007,57.07,1850.819946,52.049999,504.0,58.919998,151.839996,105.57,54.93,59.540001,80.980003,5987.899902,143.419998,65.989998,196.990005
